format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.lyapunov_practical_error_bound_of_operator_sigmaMin_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_operator_sigmaMin_computed_residual_error_model_scalar	3256
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget	3550
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono	3610
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_mono_scalar	3646
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_budget_scalar	3579
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate	3416
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono	3476
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_mono_scalar	3512
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_certificate_scalar	3445
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model	3684
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono	3746
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_mono_scalar	3783
NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_pos_le_sylvesterSepInf_computed_residual_error_model_scalar	3714
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget	2513
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono	2573
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_mono_scalar	2609
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_budget_scalar	2543
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate	2359
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono	2417
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_mono_scalar	2452
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_certificate_scalar	2387
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model	2647
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono	2708
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_mono_scalar	2744
NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_sepLowerBound_computed_residual_error_model_scalar	2677
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget	1940
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono	2018
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_mono_scalar	2062
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_budget_scalar	1978
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate	1798
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono	1863
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_mono_scalar	1900
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_certificate_scalar	1830
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model	2109
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono	2191
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_mono_scalar	2238
NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_det_ne_zero_computed_residual_error_model_scalar	2149
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget	6502
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_mono	6591
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_mono_scalar	6639
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_budget_scalar	6546
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model	7112
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_mono	7205
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_mono_scalar	7257
NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_gram_eigenvalues_computed_residual_error_model_scalar	7158
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget	6296
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_mono	6383
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_mono_scalar	6430
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_budget_scalar	6339
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model	6922
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_mono	7013
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_mono_scalar	7062
NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_computed_residual_error_model_scalar	6967
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget	6714
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_mono	6801
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_mono_scalar	6848
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_budget_scalar	6757
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model	7310
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_mono	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_mono	7400
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_mono_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_mono_scalar	7450
NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_scalar	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_practical_error_bound_of_vecCoeff_sigmaMin_computed_residual_error_model_scalar	7354
NumStability.lyapunov_relative_aposteriori_bound_diagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_diagonal_of_vecCoeff_entrywise_abs_ge	8582
NumStability.lyapunov_relative_aposteriori_bound_diagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_diagonal_of_vecCoeff_entrywise_abs_ge_total	8744
NumStability.lyapunov_relative_aposteriori_bound_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_sigmaMin	289
NumStability.lyapunov_relative_aposteriori_bound_of_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_sigmaMin_total	324
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_gram_eigenvalues	8398
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_gram_eigenvalues_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_gram_eigenvalues_total	8537
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	8339
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	8492
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_sigmaMin	8283
NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_vecCoeff_sigmaMin_total	8450
NumStability.lyapunov_relative_aposteriori_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29Extensions.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	8629
NumStability.lyapunov_relative_aposteriori_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section04.PracticalErrorBounds.Equation29Extensions.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	8789
NumStability.lyapunov_relative_error_le_of_operator_sigmaMin_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_error_le_of_operator_sigmaMin_computed_residual_budget	5443
NumStability.lyapunov_relative_error_le_of_pos_le_sylvesterSepInf_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_error_le_of_pos_le_sylvesterSepInf_computed_residual_budget	5509
