format	1
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_coordinate_expansion	NumStability.Algorithms.QR.HouseholderApply	NumStability.householder_matMulVec_eq	NumStability.Source.Higham.Chapter20.Theorem07	NumStability.Algorithms.QR.HouseholderApply	resolved
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_entrywise_le	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.applyProd	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_entrywise_le	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.vecNorm2_applyProd	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_entrywise_le	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.y_i_entrywise_bound	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_entrywise_le	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.zk_rankOne_entrywise_le	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_entrywise_le_of_sigma_ordering	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.sigma_ordering_norm_ratio_le	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_snoc	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.applyProd	NumStability.Algorithms.LinearSystems.LeastSquares.TraceKernel	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.concreteStageBound_of_rawHouseholder_sigmaTrace	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.DAacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.concreteStageBound_of_rawHouseholder_sigmaTrace	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.Qacc	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.concreteStageBound_of_rawHouseholder_sigmaTrace	NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	NumStability.Wave19.concreteStageBound_of_yBounds	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHighamConcrete	qr_owner_required
