format	1
NumStability.ComplexMatrixOperatorIdealNormFamily.rec	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	recursor	public
NumStability.ComplexMatrixOperatorIdealNormFamily.recOn	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.right_mul_le	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
NumStability.ComplexMatrixPositiveSingularValuesEqualOp2	NumStability.Analysis.MatrixNorms.Comparisons	definition	public
NumStability.ComplexSquareContractionMidpointProperty	NumStability.Analysis.SingularValues.Basic	definition	public
NumStability.ComplexSquareContractionMidpointProperty._proof_1	NumStability.Analysis.SingularValues.Basic	theorem	internal
NumStability.ComplexTwoBlockVec	NumStability.Source.Higham.Chapter06.Problem10	definition	public
NumStability.ComplexVectorMap	NumStability.Analysis.LinearOperators.Basic	definition	public
NumStability.ComplexVectorMapEigenvalueModulusSet	NumStability.Analysis.OperatorNorms.Basic	definition	public
NumStability.DualFunctionalBound	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.DualNonzeroFunctionalRatioSet	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.DualUnitFunctionalNormSet	NumStability.Analysis.VectorNorms.Duality	definition	public
NumStability.HasComplexMatrixLpBound	NumStability.Analysis.MatrixNorms.Basic	definition	public
NumStability.HighamProblem61NormQuotientWitness	NumStability.Source.Higham.Chapter06.Problem01	inductive	public
NumStability.HighamProblem61NormQuotientWitness.casesOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61NormQuotientWitness.denominator_pos	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61NormQuotientWitness.mk	NumStability.Source.Higham.Chapter06.Problem01	constructor	public
NumStability.HighamProblem61NormQuotientWitness.mk._flat_ctor	NumStability.Source.Higham.Chapter06.Problem01	definition	internal
NumStability.HighamProblem61NormQuotientWitness.numerator_eq_alpha_mul_denominator	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61NormQuotientWitness.rec	NumStability.Source.Higham.Chapter06.Problem01	recursor	public
NumStability.HighamProblem61NormQuotientWitness.recOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneNormProfile	NumStability.Source.Higham.Chapter06.Problem01	inductive	public
NumStability.HighamProblem61RankOneNormProfile.casesOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneNormProfile.entrywiseMax_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.entrywiseSum_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.frobenius_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.infNorm_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.mk	NumStability.Source.Higham.Chapter06.Problem01	constructor	public
NumStability.HighamProblem61RankOneNormProfile.mk._flat_ctor	NumStability.Source.Higham.Chapter06.Problem01	definition	internal
NumStability.HighamProblem61RankOneNormProfile.oneNorm_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.opTwo_eq	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneNormProfile.rec	NumStability.Source.Higham.Chapter06.Problem01	recursor	public
NumStability.HighamProblem61RankOneNormProfile.recOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneTableProfiles	NumStability.Source.Higham.Chapter06.Problem01	inductive	public
NumStability.HighamProblem61RankOneTableProfiles.casesOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneTableProfiles.const_const	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableProfiles.const_standard	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableProfiles.mk	NumStability.Source.Higham.Chapter06.Problem01	constructor	public
NumStability.HighamProblem61RankOneTableProfiles.mk._flat_ctor	NumStability.Source.Higham.Chapter06.Problem01	definition	internal
NumStability.HighamProblem61RankOneTableProfiles.rec	NumStability.Source.Higham.Chapter06.Problem01	recursor	public
NumStability.HighamProblem61RankOneTableProfiles.recOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneTableProfiles.standard_const	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableProfiles.standard_standard	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses	NumStability.Source.Higham.Chapter06.Problem01	inductive	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.casesOn	NumStability.Source.Higham.Chapter06.Problem01	definition	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseMax_over_entrywiseSum	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseMax_over_frobenius	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseMax_over_infty	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseMax_over_one	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseMax_over_two	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseSum_over_entrywiseMax	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseSum_over_frobenius	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseSum_over_infty	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
NumStability.HighamProblem61RankOneTableQuotientWitnesses.entrywiseSum_over_one	NumStability.Source.Higham.Chapter06.Problem01	theorem	public
