format	2
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.eliminatedTailBudget	NumStability.Higham9Theorem99Direct.eliminatedTailBudget	NumStability.Higham9Theorem99Direct.eliminatedTailBudget	NumStability.Higham9Theorem99Direct.eliminatedTailBudget	authored	193	0	196	33	193	18	193	38	96E8713A3C1B3CC2721CEE1D1DEC33E93CF1F973D29ED76FD8FA759FE45C7FDE	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_le_sourcePrefixMass	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_le_sourcePrefixMass	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_le_sourcePrefixMass	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_le_sourcePrefixMass	authored	360	0	430	65	362	8	362	48	2DB044C9BA029791FD3478C58456B31DC578CA9AB41CC6E6774BA84D862A0EF1	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_succ	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_succ	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_succ	NumStability.Higham9Theorem99Direct.eliminatedTailBudget_succ	authored	257	0	285	46	257	6	257	31	07E66B9FC8D1EA3115B846981EAC6A561A315182D1D3B8A5CF7038D1AA2EB256	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.luFirstStepU_rowDiagDominant	NumStability.Higham9Theorem99Direct.luFirstStepU_rowDiagDominant	NumStability.Higham9Theorem99Direct.luFirstStepU_rowDiagDominant	NumStability.Higham9Theorem99Direct.luFirstStepU_rowDiagDominant	authored	109	0	122	46	111	8	111	36	695B4D60E7F45607AAEA11C90CC9B9239F5947470CA395B6F9400B014C85AF0C	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.noPivotReducedGrowthFactor_le_two	NumStability.Higham9Theorem99Direct.noPivotReducedGrowthFactor_le_two	NumStability.Higham9Theorem99Direct.noPivotReducedGrowthFactor_le_two	NumStability.Higham9Theorem99Direct.noPivotReducedGrowthFactor_le_two	authored	540	0	563	34	542	8	542	41	DF21DD343FC79E3E02868551E1E8150AB44A43D44F7F997E9DB4D8D8005744D2	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_eliminatedTailBudget	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_eliminatedTailBudget	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_eliminatedTailBudget	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_eliminatedTailBudget	authored	432	0	448	61	432	6	432	47	865FA23B1A266777C8950C150C88F5CB9DC4F027F3BCDAE9DEB11D57AB8E23F5	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_prefixProductAbs	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_prefixProductAbs	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_prefixProductAbs	NumStability.Higham9Theorem99Direct.rectPrefixDot_abs_le_prefixProductAbs	authored	314	0	330	58	314	6	314	43	C806A501C1E7CDD3374AB1DBDE45A098B7E2D71A9A28F2223D39C21256D2DA38	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.rectPrefixDot_eq_source_of_row_or_col_eliminated	NumStability.Higham9Theorem99Direct.rectPrefixDot_eq_source_of_row_or_col_eliminated	NumStability.Higham9Theorem99Direct.rectPrefixDot_eq_source_of_row_or_col_eliminated	NumStability.Higham9Theorem99Direct.rectPrefixDot_eq_source_of_row_or_col_eliminated	authored	342	0	358	42	342	6	342	54	6677C2340D288A168273697A6C0847B442E09CCBBAED98881977001309D0AE8A	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.reducedEntry_abs_le_two_maxEntryNorm	NumStability.Higham9Theorem99Direct.reducedEntry_abs_le_two_maxEntryNorm	NumStability.Higham9Theorem99Direct.reducedEntry_abs_le_two_maxEntryNorm	NumStability.Higham9Theorem99Direct.reducedEntry_abs_le_two_maxEntryNorm	authored	486	0	538	76	488	8	488	44	6DC18CC6175754560AD4A10ADDCCD0DB3815FB88E952AB759C17AB5B57F9682A	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99Direct.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99Direct.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99Direct.rowDiagDominant_exists_exactNoPivotLU_rowUpper	authored	124	0	162	53	126	8	126	54	49CD204802E0E772AC479D6083CC2509EEBBAE54982211A3B1A9F9FA821A4BA8	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99Direct.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99Direct.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99Direct.rowDiagDominant_firstSchurComplement	authored	19	0	107	10	21	8	21	44	4873A82193D3EA464433F0121C6D155BE5197834BCCAE9AC42F6A2D48A1AB0B1	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.sourcePrefixMass	NumStability.Higham9Theorem99Direct.sourcePrefixMass	NumStability.Higham9Theorem99Direct.sourcePrefixMass	NumStability.Higham9Theorem99Direct.sourcePrefixMass	authored	198	0	200	64	198	18	198	34	7E70BB3D668097BBF83A7D19DFD9A760A1362F533621F541663E2EB83FD826A6	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.sourcePrefixMass_le_maxEntryNorm	NumStability.Higham9Theorem99Direct.sourcePrefixMass_le_maxEntryNorm	NumStability.Higham9Theorem99Direct.sourcePrefixMass_le_maxEntryNorm	NumStability.Higham9Theorem99Direct.sourcePrefixMass_le_maxEntryNorm	authored	450	0	484	59	450	6	450	38	9ED9AF515F1B3A9BC2AFF0362D77AC7718D474A81D9DC6DBCFC811FF84F56C49	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.sourcePrefixMass_succ	NumStability.Higham9Theorem99Direct.sourcePrefixMass_succ	NumStability.Higham9Theorem99Direct.sourcePrefixMass_succ	NumStability.Higham9Theorem99Direct.sourcePrefixMass_succ	authored	229	0	255	46	229	6	229	27	0DAB5570BF671D5B7FC1214E27BC782F4498283AB60E1AE7F1B0BBDC1041FED1	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99Direct.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99Direct.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99Direct.source_eq_prefix_add_lowerPivot	authored	332	0	340	67	332	6	332	37	514594A9A18AE61C8D356B95B00B6FC60B43C1C6903FB2C6B285ED4A7BDC10FD	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.upperTailMass	NumStability.Higham9Theorem99Direct.upperTailMass	NumStability.Higham9Theorem99Direct.upperTailMass	NumStability.Higham9Theorem99Direct.upperTailMass	authored	189	0	191	64	189	18	189	31	1D931E290319948D39B9B12211CCF19C171DBFC8E968D767005C931A28F168C7	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.upperTailMass_le_diag	NumStability.Higham9Theorem99Direct.upperTailMass_le_diag	NumStability.Higham9Theorem99Direct.upperTailMass_le_diag	NumStability.Higham9Theorem99Direct.upperTailMass_le_diag	authored	287	0	312	25	287	6	287	27	94FDD1C714B2F4F870D3CD4F3C90238A5DFE1227810F1F8D713C96F123F4F56D	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.upperTailMass_succ	NumStability.Higham9Theorem99Direct.upperTailMass_succ	NumStability.Higham9Theorem99Direct.upperTailMass_succ	NumStability.Higham9Theorem99Direct.upperTailMass_succ	authored	202	0	227	36	202	6	202	24	4A3F1EF18453FB00E4B2EB186FF0F1CF93F4513BB3EB6A715D5CDD8685B96A0B	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9Theorem99Closure	NumStability.Higham9Theorem99Direct.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99Direct.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99Direct.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99Direct.upper_offdiag_sum_eq_strictUpper	authored	164	0	185	22	166	8	166	40	B85590CF79F0DA984F7AD10C5927F49786A5C5E2C6FAC0467EFAD2A40EAD749A	NumStability.Source.Higham.Chapter09.Theorem99Closure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_ComplexHessenbergStageBound	NumStability.higham9_10_ComplexHessenbergStageBound	NumStability.higham9_10_ComplexHessenbergStageBound	NumStability.higham9_10_ComplexHessenbergStageBound	authored	332	0	335	44	332	4	332	42	325F48CFE83D464CA98175369717C184A62D8DC5E891F6E5DFD2F6367DCF8BAC	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_activeHistoryBound	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_activeHistoryBound	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_activeHistoryBound	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_activeHistoryBound	authored	573	0	631	63	576	8	576	67	9EC64160EA70B82539B4CE8283F44643439769D3FC3A56491381A9656BD92F58	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_entry_norm_le_hessenberg	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_entry_norm_le_hessenberg	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_entry_norm_le_hessenberg	NumStability.higham9_10_ComplexPartialPivotGEPPUTrace_entry_norm_le_hessenberg	authored	485	0	571	66	488	8	488	73	C9C5803DA9CD6E3DFE2531AA75AD21668427BE33A8C23D4C322711C34FC853B1	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_ComplexUpperHessenberg	NumStability.higham9_10_ComplexUpperHessenberg	NumStability.higham9_10_ComplexUpperHessenberg	NumStability.higham9_10_ComplexUpperHessenberg	authored	328	0	330	46	328	4	328	37	20F2D244F474AB557986C6D780D122E425A810EE92342F45BC6894F5EE1F04A7	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_hessenberg_GEPP_activeHistory_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_activeHistory_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_activeHistory_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_activeHistory_le_card	authored	633	0	643	50	634	8	634	64	3297E98070AE106A5C052070F5759312C1A293CBC1FF30CAB3B82DC2CA02C4B7	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_hessenberg_GEPP_entry_norm_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_entry_norm_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_entry_norm_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_entry_norm_le_card	authored	645	0	663	51	647	8	647	61	9248D6E2960BC8F9FCDB952F14B40141E44E1D072D2425F9B368C1F29BB63E75	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_hessenberg_GEPP_growth_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_growth_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_growth_le_card	NumStability.higham9_10_complex_hessenberg_GEPP_growth_le_card	authored	665	0	676	24	665	8	665	57	9B3513CE9274DE63BC7C4EDC29F04FDE83AF7C0C18BB11F879B8AF7373A09AD6	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_hessenberg_pivot_row_le_one	NumStability.higham9_10_complex_hessenberg_pivot_row_le_one	NumStability.higham9_10_complex_hessenberg_pivot_row_le_one	NumStability.higham9_10_complex_hessenberg_pivot_row_le_one	authored	337	0	343	43	337	6	337	52	DF10B9717FF5658DD80F1241AA0EDE1A3B2E50A941ABFD207AFCAAB08039CEFE	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_initialStageBound	NumStability.higham9_10_complex_initialStageBound	NumStability.higham9_10_complex_initialStageBound	NumStability.higham9_10_complex_initialStageBound	authored	475	0	483	63	475	6	475	42	3E62948C7F207515271D9F0E3F141A446F76B37395C5802D336E0698D86AD82F	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_partialSchur_stageBound	NumStability.higham9_10_complex_partialSchur_stageBound	NumStability.higham9_10_complex_partialSchur_stageBound	NumStability.higham9_10_complex_partialSchur_stageBound	authored	372	0	446	42	372	6	372	48	023CC8F791F0064D6B8AD522BED92C67F30C83F7468E7AEEFCDA2FD72374158F	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_partialSchur_tail	NumStability.higham9_10_complex_partialSchur_tail	NumStability.higham9_10_complex_partialSchur_tail	NumStability.higham9_10_complex_partialSchur_tail	authored	345	0	357	45	345	6	345	42	D71B303C2EB2B6B21D47155A32AD9B8984F17DE185C5B5ACB60956E1E0F949C7	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_partialSchur_upperHessenberg	NumStability.higham9_10_complex_partialSchur_upperHessenberg	NumStability.higham9_10_complex_partialSchur_upperHessenberg	NumStability.higham9_10_complex_partialSchur_upperHessenberg	authored	359	0	370	9	359	6	359	53	244CCADB52FAD8B9318A10F847A76587755EC506C34B737A1F1B6B67C9FC76D6	NumStability.Source.Higham.Chapter09.ComplexClosure
route	NumStability.Algorithms.HighamChapter9ComplexClosure	NumStability.higham9_10_complex_skip_stageBound	NumStability.higham9_10_complex_skip_stageBound	NumStability.higham9_10_complex_skip_stageBound	NumStability.higham9_10_complex_skip_stageBound	authored	457	0	473	42	457	6	457	40	211F10112372CA5DFACAEBD6FA4471D19A4E90ACBD60D56ECE9DC2B4BC555268	NumStability.Source.Higham.Chapter09.ComplexClosure
