format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.hessenberg4NoPivot_det_eq_diag_prod_of_upperHessenberg	NumStability.Analysis.ProblemDependentStability	NumStability.Analysis.ProblemDependentStability.HessenbergDeterminant	move_candidate	theorem	public	NumStability.hessenberg4NoPivot_det_eq_diag_prod_of_upperHessenberg	749
NumStability.hessenbergDetExampleFirstMultiplier	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleFirstMultiplier	3823
NumStability.hessenbergDetExampleFirstMultiplier_alpha_ten_pow	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleFirstMultiplier_alpha_ten_pow	3831
NumStability.hessenbergDetExampleFirstMultiplier_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleFirstMultiplier_eq	3827
NumStability.hessenbergDetExampleMatrix	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleMatrix	844
NumStability.hessenbergDetExampleMatrixInv	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleMatrixInv	875
NumStability.hessenbergDetExampleMatrixInv_alpha_ten_pow_infNorm_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrixInv_alpha_ten_pow_infNorm_eq	971
NumStability.hessenbergDetExampleMatrixInv_alpha_ten_pow_isInverse	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrixInv_alpha_ten_pow_isInverse	921
NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_det_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_det_eq	1149
NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_det_near_two	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_det_near_two	1161
NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_infNorm_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrix_alpha_ten_pow_infNorm_eq	954
NumStability.hessenbergDetExampleMatrix_det_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrix_det_eq	1114
NumStability.hessenbergDetExampleMatrix_det_eq_noPivotUDiag_prod	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleMatrix_det_eq_noPivotUDiag_prod	1073
NumStability.hessenbergDetExampleNoPivotU	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleNoPivotU	1025
NumStability.hessenbergDetExampleNoPivotUDiag	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleNoPivotUDiag	1018
NumStability.hessenbergDetExampleNoPivotUDiag_prod_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleNoPivotUDiag_prod_eq	1064
NumStability.hessenbergDetExampleNoPivotU_blockTriangular	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleNoPivotU_blockTriangular	1046
NumStability.hessenbergDetExampleNoPivotU_det_eq_diag_prod	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleNoPivotU_det_eq_diag_prod	1053
NumStability.hessenbergDetExampleOnes	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleOnes	864
NumStability.hessenbergDetExampleRhs	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	definition	public	NumStability.hessenbergDetExampleRhs	868
NumStability.hessenbergDetExampleRoundedProduct_relError_le_gamma	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.ExactExample	move_candidate	theorem	public	NumStability.hessenbergDetExampleRoundedProduct_relError_le_gamma	1123
NumStability.hessenbergDetExampleTable13AltStoredRhs0	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13AltStoredRhs0	3286
NumStability.hessenbergDetExampleTable13AltStoredRhs0_eq_normalizedValue	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13AltStoredRhs0_eq_normalizedValue	3319
NumStability.hessenbergDetExampleTable13AltStoredRhs0_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13AltStoredRhs0_finiteSystem	3292
NumStability.hessenbergDetExampleTable13AltStoredRhs0_gt_neg_three	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13AltStoredRhs0_gt_neg_three	3313
NumStability.hessenbergDetExampleTable13ComputedDetDisplay	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13ComputedDetDisplay	3269
NumStability.hessenbergDetExampleTable13ComputedSolution	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13ComputedSolution	3251
NumStability.hessenbergDetExampleTable13DetRelativeError	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13DetRelativeError	3273
NumStability.hessenbergDetExampleTable13ExactDetDisplay	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13ExactDetDisplay	3265
NumStability.hessenbergDetExampleTable13IeeeSingleFormat	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13IeeeSingleFormat	1190
NumStability.hessenbergDetExampleTable13IeeeSingle_altRow0SecondSub_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_altRow0SecondSub_finiteSystem	3378
NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct012_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct012_finiteSystem	2262
NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct01_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct01_finiteSystem	2241
NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_detProduct_finiteSystem	2283
NumStability.hessenbergDetExampleTable13IeeeSingle_finalDiag_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_finalDiag_finiteSystem	2081
NumStability.hessenbergDetExampleTable13IeeeSingle_firstStageDiag_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_firstStageDiag_finiteSystem	1568
NumStability.hessenbergDetExampleTable13IeeeSingle_firstStageSuper_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_firstStageSuper_finiteSystem	1588
NumStability.hessenbergDetExampleTable13IeeeSingle_neg_ten_pow_seven_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_neg_ten_pow_seven_finiteSystem	1559
NumStability.hessenbergDetExampleTable13IeeeSingle_one_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_one_finiteSystem	1220
NumStability.hessenbergDetExampleTable13IeeeSingle_round_neg_one	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_round_neg_one	1272
NumStability.hessenbergDetExampleTable13IeeeSingle_round_one	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_round_one	1264
NumStability.hessenbergDetExampleTable13IeeeSingle_round_two	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_round_two	1283
NumStability.hessenbergDetExampleTable13IeeeSingle_round_zero	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_round_zero	1256
NumStability.hessenbergDetExampleTable13IeeeSingle_secondRhsProduct_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_secondRhsProduct_finiteSystem	2609
NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageDiag_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageDiag_finiteSystem	1834
NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageProduct_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageProduct_finiteSystem	1813
NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageRhs_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageRhs_finiteSystem	2630
NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageSuper_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_secondStageSuper_finiteSystem	1855
NumStability.hessenbergDetExampleTable13IeeeSingle_ten_pow_seven_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_ten_pow_seven_finiteSystem	1539
NumStability.hessenbergDetExampleTable13IeeeSingle_thirdMultiplier_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_thirdMultiplier_finiteSystem	2040
NumStability.hessenbergDetExampleTable13IeeeSingle_thirdRhsProduct_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_thirdRhsProduct_finiteSystem	2651
NumStability.hessenbergDetExampleTable13IeeeSingle_thirdStageProduct_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_thirdStageProduct_finiteSystem	2061
NumStability.hessenbergDetExampleTable13IeeeSingle_two_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13IeeeSingle_two_finiteSystem	1238
NumStability.hessenbergDetExampleTable13Residual	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13Residual	3704
NumStability.hessenbergDetExampleTable13SolutionRelativeError	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13SolutionRelativeError	3261
NumStability.hessenbergDetExampleTable13SourceAlpha	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13SourceAlpha	1196
NumStability.hessenbergDetExampleTable13StoredAlpha	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13StoredAlpha	1200
NumStability.hessenbergDetExampleTable13StoredAlpha_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredAlpha_eq	1367
NumStability.hessenbergDetExampleTable13StoredAlpha_eq_normalizedValue	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredAlpha_eq_normalizedValue	1298
NumStability.hessenbergDetExampleTable13StoredAlpha_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredAlpha_finiteSystem	1291
NumStability.hessenbergDetExampleTable13StoredAlpha_ne_zero	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredAlpha_ne_zero	1382
NumStability.hessenbergDetExampleTable13StoredAlpha_pos	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredAlpha_pos	1376
NumStability.hessenbergDetExampleTable13StoredMatrix	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13StoredMatrix	1207
NumStability.hessenbergDetExampleTable13StoredMatrix_det_eq	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_det_eq	1430
NumStability.hessenbergDetExampleTable13StoredMatrix_det_eq_noPivotUDiag_prod	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_det_eq_noPivotUDiag_prod	1442
NumStability.hessenbergDetExampleTable13StoredMatrix_finalDiag_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_finalDiag_rounds_to	2187
NumStability.hessenbergDetExampleTable13StoredMatrix_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_finiteSystem	1388
NumStability.hessenbergDetExampleTable13StoredMatrix_firstMultiplier_rounds_to_ten_pow_seven	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_firstMultiplier_rounds_to_ten_pow_seven	1528
NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_diag11_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_diag11_rounds_to	1663
NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_super12_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_super12_rounds_to	1680
NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_super13_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_firstStage_super13_rounds_to	1697
NumStability.hessenbergDetExampleTable13StoredMatrix_isUpperHessenberg	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_isUpperHessenberg	1416
NumStability.hessenbergDetExampleTable13StoredMatrix_pivot0_ne_zero	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_pivot0_ne_zero	1423
NumStability.hessenbergDetExampleTable13StoredMatrix_secondMultiplier_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_secondMultiplier_rounds_to	1795
NumStability.hessenbergDetExampleTable13StoredMatrix_secondStage_diag22_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_secondStage_diag22_rounds_to	1980
NumStability.hessenbergDetExampleTable13StoredMatrix_secondStage_super23_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_secondStage_super23_rounds_to	2010
NumStability.hessenbergDetExampleTable13StoredMatrix_thirdMultiplier_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredMatrix_thirdMultiplier_rounds_to	2157
NumStability.hessenbergDetExampleTable13StoredRhs	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	definition	public	NumStability.hessenbergDetExampleTable13StoredRhs	1214
NumStability.hessenbergDetExampleTable13StoredRhs0_eq_neg_three	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs0_eq_neg_three	2524
NumStability.hessenbergDetExampleTable13StoredRhs0_lt_altStoredRhs0	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs0_lt_altStoredRhs0	3363
NumStability.hessenbergDetExampleTable13StoredRhs0_ne_altStoredRhs0	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs0_ne_altStoredRhs0	3371
NumStability.hessenbergDetExampleTable13StoredRhs_finalStage_rhs3_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs_finalStage_rhs3_rounds_to	2826
NumStability.hessenbergDetExampleTable13StoredRhs_finiteSystem	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs_finiteSystem	1396
NumStability.hessenbergDetExampleTable13StoredRhs_firstStage_rhs1_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs_firstStage_rhs1_rounds_to	2591
NumStability.hessenbergDetExampleTable13StoredRhs_secondStage_rhs2_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13StoredRhs_secondStage_rhs2_rounds_to	2758
NumStability.hessenbergDetExampleTable13_altRhsBackSub_first_component_matches_printed	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_first_component_matches_printed	3559
NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_div_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_div_rounds_to	3457
NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_firstSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_firstSub_rounds_to	3399
NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_secondSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_secondSub_rounds_to	3419
NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_thirdSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_row0_thirdSub_rounds_to	3438
NumStability.hessenbergDetExampleTable13_altRhsBackSub_x0_rounds_to_printed_float	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_altRhsBackSub_x0_rounds_to_printed_float	3525
NumStability.hessenbergDetExampleTable13_backSub_row0_firstSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_backSub_row0_firstSub_rounds_to	3120
NumStability.hessenbergDetExampleTable13_backSub_row0_product_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_backSub_row0_product_rounds_to	3100
NumStability.hessenbergDetExampleTable13_backSub_row0_secondSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_backSub_row0_secondSub_rounds_to	3140
NumStability.hessenbergDetExampleTable13_backSub_row0_thirdSub_rounds_to	NumStability.Analysis.ProblemDependentStability	NumStability.Source.Higham.Chapter01.Section16.ProblemDependentStability.Table13IeeeSingle	move_candidate	theorem	public	NumStability.hessenbergDetExampleTable13_backSub_row0_thirdSub_rounds_to	3160
