format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.lyapunovCond_of_sepLowerBound_isLyapunovConditionFirstOrderBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunovCond_of_sepLowerBound_isLyapunovConditionFirstOrderBound	342
NumStability.lyapunovInverseOpBound_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunovInverseOpBound_diagonal	1286
NumStability.lyapunovInverseOpBound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunovInverseOpBound_of_sepLowerBound	238
NumStability.lyapunovInverseOpBound_of_sigmaMin	NumStability.Analysis.InverseOpNorm2	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SingularValue	move_reusable	theorem	public	NumStability.lyapunovInverseOpBound_of_sigmaMin	293
NumStability.lyapunovLiftDeltaC_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovLiftDeltaC_symmetric	1842
NumStability.lyapunovLift_backwardResidual_eq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovLift_backwardResidual_eq	1852
NumStability.lyapunovOp	NumStability.Algorithms.Sylvester.SylvesterSpec	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	definition	public	NumStability.lyapunovOp	111
NumStability.lyapunovOp_diagonal_apply	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Diagonal	move_reusable	theorem	public	NumStability.lyapunovOp_diagonal_apply	1263
NumStability.lyapunovOp_eq_sylvesterOp	NumStability.Algorithms.Sylvester.SylvesterSpec	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	theorem	public	NumStability.lyapunovOp_eq_sylvesterOp	128
NumStability.lyapunovOp_symmetric_of_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovOp_symmetric_of_symmetric	1416
NumStability.lyapunovOptimalDeltaA	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovOptimalDeltaA	2064
NumStability.lyapunovOptimalDeltaA_frobNormSq_le_xiSq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovOptimalDeltaA_frobNormSq_le_xiSq	2135
NumStability.lyapunovOptimalDeltaC	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovOptimalDeltaC	2073
NumStability.lyapunovOptimalDeltaC_frobNormSq_le_xiSq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovOptimalDeltaC_frobNormSq_le_xiSq	2171
NumStability.lyapunovOptimalDeltaC_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovOptimalDeltaC_symmetric	2124
NumStability.lyapunovOptimalPerturbations_scalar_eq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovOptimalPerturbations_scalar_eq	2097
NumStability.lyapunovResidual	NumStability.Algorithms.Sylvester.SylvesterSpec	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	definition	public	NumStability.lyapunovResidual	118
NumStability.lyapunovResidual_decomposition	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovResidual_decomposition	1557
NumStability.lyapunovResidual_eq_sylvesterResidual_special	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovResidual_eq_sylvesterResidual_special	1655
NumStability.lyapunovResidual_symmetric_of_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovResidual_symmetric_of_symmetric	1441
NumStability.lyapunovScaledPerturbationPairNorm	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.FirstOrder	move_reusable	definition	public	NumStability.lyapunovScaledPerturbationPairNorm	196
NumStability.lyapunovScaledPerturbationPairNorm_le_sqrt_two_mul	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.FirstOrder	move_reusable	theorem	public	NumStability.lyapunovScaledPerturbationPairNorm_le_sqrt_two_mul	204
NumStability.lyapunovSpectralBackwardResidual	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovSpectralBackwardResidual	1793
NumStability.lyapunovSpectralBackwardResidual_eq_diagMatrix	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralBackwardResidual_eq_diagMatrix	1803
NumStability.lyapunovSpectralTransform	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovSpectralTransform	1377
NumStability.lyapunovSpectralTransform_add_sub	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_add_sub	1463
NumStability.lyapunovSpectralTransform_backwardResidual	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_backwardResidual	1818
NumStability.lyapunovSpectralTransform_frobNormSq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_frobNormSq	1384
NumStability.lyapunovSpectralTransform_mul_spectral_right	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_mul_spectral_right	1733
NumStability.lyapunovSpectralTransform_residual_symmetric_of_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_residual_symmetric_of_symmetric	1453
NumStability.lyapunovSpectralTransform_spectral_left_transpose	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_spectral_left_transpose	1747
NumStability.lyapunovSpectralTransform_symmetric	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_symmetric	1402
NumStability.lyapunovSpectralTransform_transpose	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovSpectralTransform_transpose	1391
NumStability.lyapunovVecCoeff	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Vectorization	move_reusable	definition	public	NumStability.lyapunovVecCoeff	139
NumStability.lyapunovVecCoeff_mulVec_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Vectorization	move_reusable	theorem	public	NumStability.lyapunovVecCoeff_mulVec_vec	148
NumStability.lyapunovXiSq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovXiSq	2049
NumStability.lyapunovXiSqSimpleBound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	definition	public	NumStability.lyapunovXiSqSimpleBound	2057
NumStability.lyapunovXiSqSimpleBound_le_min_eigen_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSqSimpleBound_le_min_eigen_bound	2692
NumStability.lyapunovXiSqSimpleBound_le_scaled_perturbation_cost	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSqSimpleBound_le_scaled_perturbation_cost	2453
NumStability.lyapunovXiSq_le_min_eigen_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_le_min_eigen_bound	2737
NumStability.lyapunovXiSq_le_mu_relative_residual_sq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_le_mu_relative_residual_sq	2831
NumStability.lyapunovXiSq_le_simple_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_le_simple_bound	2656
NumStability.lyapunovXiSq_le_two_eta_sq_of_backward_error_spectral	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_le_two_eta_sq_of_backward_error_spectral	2574
NumStability.lyapunovXiSq_le_two_eta_sq_of_scalar_eq	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_le_two_eta_sq_of_scalar_eq	2491
NumStability.lyapunovXiSq_nonneg	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_nonneg	2083
NumStability.lyapunovXiSq_spectral_le_min_eigen_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_spectral_le_min_eigen_bound	2797
NumStability.lyapunovXiSq_spectral_symmetric_le_min_eigen_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_spectral_symmetric_le_min_eigen_bound	2813
NumStability.lyapunovXiSq_symmetric_le_min_eigen_bound	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunovXiSq_symmetric_le_min_eigen_bound	2763
NumStability.lyapunov_aposteriori_bound_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_diagonal	1527
NumStability.lyapunov_aposteriori_bound_diagonal_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_diagonal_total	1613
NumStability.lyapunov_aposteriori_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_of_pos_le_sylvesterSepInf	1036
NumStability.lyapunov_aposteriori_bound_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_of_pos_le_sylvesterSepInf_total	1153
NumStability.lyapunov_aposteriori_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_of_sepLowerBound	983
NumStability.lyapunov_aposteriori_bound_of_sepLowerBound_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_aposteriori_bound_of_sepLowerBound_total	1105
NumStability.lyapunov_first_order_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_first_order_bound_of_pos_le_sylvesterSepInf	775
NumStability.lyapunov_first_order_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_first_order_bound_of_sepLowerBound	750
NumStability.lyapunov_first_order_rhs_frobNorm_le	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_first_order_rhs_frobNorm_le	130
NumStability.lyapunov_perturbation_bound	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Basic	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound	427
NumStability.lyapunov_perturbation_bound_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_diagonal	1370
NumStability.lyapunov_perturbation_bound_diagonal_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_diagonal_total	1425
NumStability.lyapunov_perturbation_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_of_pos_le_sylvesterSepInf	538
NumStability.lyapunov_perturbation_bound_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_of_pos_le_sylvesterSepInf_total	566
NumStability.lyapunov_perturbation_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_of_sepLowerBound	402
NumStability.lyapunov_perturbation_bound_of_sepLowerBound_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_perturbation_bound_of_sepLowerBound_total	429
NumStability.lyapunov_perturbation_first_order_vec	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Perturbation.Vectorization	move_reusable	theorem	public	NumStability.lyapunov_perturbation_first_order_vec	166
NumStability.lyapunov_relative_aposteriori_bound_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_diagonal	1562
NumStability.lyapunov_relative_aposteriori_bound_diagonal_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_diagonal_total	1631
NumStability.lyapunov_relative_aposteriori_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_pos_le_sylvesterSepInf	1056
NumStability.lyapunov_relative_aposteriori_bound_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_pos_le_sylvesterSepInf_total	1171
NumStability.lyapunov_relative_aposteriori_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_sepLowerBound	1008
NumStability.lyapunov_relative_aposteriori_bound_of_sepLowerBound_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_aposteriori_bound_of_sepLowerBound_total	1133
NumStability.lyapunov_relative_first_order_bound_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_diagonal	1773
NumStability.lyapunov_relative_first_order_bound_of_condition	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.FirstOrder	move_reusable	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_condition	255
NumStability.lyapunov_relative_first_order_bound_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_pos_le_sylvesterSepInf	901
NumStability.lyapunov_relative_first_order_bound_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.Equation27	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_sepLowerBound	876
NumStability.lyapunov_relative_perturbation_diagonal	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_diagonal	1395
NumStability.lyapunov_relative_perturbation_diagonal_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_diagonal_total	1449
NumStability.lyapunov_relative_perturbation_of_pos_le_sylvesterSepInf	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_pos_le_sylvesterSepInf	592
NumStability.lyapunov_relative_perturbation_of_pos_le_sylvesterSepInf_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_pos_le_sylvesterSepInf_total	625
NumStability.lyapunov_relative_perturbation_of_sepLowerBound	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_sepLowerBound	464
NumStability.lyapunov_relative_perturbation_of_sepLowerBound_total	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.StructuredLyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_sepLowerBound_total	502
NumStability.lyapunov_relative_residual_le_backwardErrorInf	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunov_relative_residual_le_backwardErrorInf	1701
NumStability.lyapunov_residual_bound_of_backward_error	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.LyapunovSpectral	move_reusable	theorem	public	NumStability.lyapunov_residual_bound_of_backward_error	1665
NumStability.lyapunov_solution_iff_sylvester_special	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_solution_iff_sylvester_special	5243
NumStability.lyapunov_solution_symmetric_of_symmetric_rhs	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_solution_symmetric_of_symmetric_rhs	5312
NumStability.lyapunov_transpose_solution_of_symmetric_rhs	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_transpose_solution_of_symmetric_rhs	5277
NumStability.lyapunov_unique_solution_of_sep	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_unique_solution_of_sep	5262
NumStability.matMulRect_square_eq_matMul	NumStability.Algorithms.Sylvester.Higham16	NumStability.Algorithms.MatrixEquations.Sylvester.Equation.Rectangular	move_reusable	theorem	public	NumStability.matMulRect_square_eq_matMul	20
NumStability.matrixNoRealEigenline_fin_two_disc_neg	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.matrixNoRealEigenline_fin_two_disc_neg	314
NumStability.matrixNoRealEigenline_fin_two_of_rotation_scaling_entries	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.matrixNoRealEigenline_fin_two_of_rotation_scaling_entries	268
NumStability.matrixNoRealEigenline_principalTwoBlock_of_rotation_scaling_entries	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.matrixNoRealEigenline_principalTwoBlock_of_rotation_scaling_entries	296
NumStability.mulVecLin_maps_span_pair	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.Existence	move_reusable	theorem	public	NumStability.mulVecLin_maps_span_pair	479
NumStability.no_real_eigenvector_in_span_of_rotation_scaling	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.Existence	move_reusable	theorem	public	NumStability.no_real_eigenvector_in_span_of_rotation_scaling	561
NumStability.one_le_sylvesterAmplificationMuSquare	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability.Algorithms.MatrixEquations.Sylvester.BackwardError.SylvesterSVD	move_reusable	theorem	public	NumStability.one_le_sylvesterAmplificationMuSquare	482
NumStability.principalTwoBlock	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	definition	public	NumStability.principalTwoBlock	237
NumStability.principalTwoBlock_disc_neg_of_matrixNoRealEigenline	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.principalTwoBlock_disc_neg_of_matrixNoRealEigenline	367
NumStability.principalTwoBlock_one_one	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.principalTwoBlock_one_one	263
NumStability.principalTwoBlock_one_zero	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.principalTwoBlock_one_zero	258
NumStability.principalTwoBlock_zero_one	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.principalTwoBlock_zero_one	253
NumStability.principalTwoBlock_zero_zero	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.TwoByTwo	move_reusable	theorem	public	NumStability.principalTwoBlock_zero_zero	248
NumStability.rayleigh_lower_bound_of_le_finiteHermitianEigenvalues	NumStability.Analysis.InverseOpNorm2	NumStability.Analysis.SingularValues.InverseBounds.Rayleigh	move_reusable	theorem	public	NumStability.rayleigh_lower_bound_of_le_finiteHermitianEigenvalues	69
NumStability.real_peel_one_or_two	NumStability.Analysis.RealInvariantSubspace	NumStability.Analysis.LinearOperators.Schur.Real.InvariantSubspace.Existence	move_reusable	theorem	public	NumStability.real_peel_one_or_two	501
NumStability.real_quasi_schur	NumStability.Analysis.RealQuasiSchur	NumStability.Analysis.LinearOperators.Schur.Real.QuasiTriangular.API	move_reusable	theorem	public	NumStability.real_quasi_schur	1582
NumStability.real_quasi_schur_blocks	NumStability.Analysis.RealQuasiSchur	NumStability.Analysis.LinearOperators.Schur.Real.QuasiTriangular.API	move_reusable	theorem	public	NumStability.real_quasi_schur_blocks	1603
